# 
GCAM_region_ID,basin_id,water_type,water_sector,share
23,20,water withdrawals,Livestock,0.0027736256435808002
23,20,water withdrawals,Manufacturing,0.002784061878105932
23,20,water withdrawals,Mining,0.002806023381110313
23,20,water withdrawals,Municipal,0.0027790222258594535
23,22,water consumption,Electricity,0.004166298236215066
23,22,water consumption,Livestock,0.004397110114598903
23,22,water consumption,Manufacturing,0.004159865908032506
23,22,water consumption,Mining,0.004193136872699586
23,22,water consumption,Municipal,0.004152181784769425
23,22,water withdrawals,Electricity,0.004171277938416407
23,22,water withdrawals,Livestock,0.004397110114598903
23,22,water withdrawals,Manufacturing,0.004162000265469948
23,22,water withdrawals,Mining,0.004194806875956915
23,22,water withdrawals,Municipal,0.004154768355642636
23,25,water consumption,Electricity,0.002983445259699868
23,25,water consumption,Livestock,0.00401096163428002
23,25,water consumption,Manufacturing,0.0029781266067212876
23,25,water consumption,Mining,0.0030034646914447924
23,25,water consumption,Municipal,0.0029729121381588605
23,25,water withdrawals,Electricity,0.002986775621454052
23,25,water withdrawals,Livestock,0.00401096163428002
23,25,water withdrawals,Manufacturing,0.0029803940084733574
23,25,water withdrawals,Mining,0.003002986247193419
23,25,water withdrawals,Municipal,0.0029749663848580975
23,33,water consumption,Electricity,0.00404054744124669
23,33,water consumption,Livestock,0.007677296130210928
23,33,water consumption,Manufacturing,0.0038126122181255657
23,33,water consumption,Mining,5.216254948578709e-4
23,33,water consumption,Municipal,0.005306985256139105
23,33,water withdrawals,Electricity,0.004569412337084326
23,33,water withdrawals,Livestock,0.007677296130210928
23,33,water withdrawals,Manufacturing,0.0038134203971979673
23,33,water withdrawals,Mining,5.222584777727686e-4
23,33,water withdrawals,Municipal,0.00468047036226126
23,35,water consumption,Electricity,2.398749957547633e-4
23,35,water consumption,Livestock,7.3907988706195e-4
23,35,water consumption,Manufacturing,2.395781271450991e-4
23,35,water consumption,Mining,2.4159496603943492e-4
23,35,water consumption,Municipal,2.3922482457752352e-4
23,35,water withdrawals,Electricity,2.400649848582348e-4
23,35,water withdrawals,Livestock,7.3907988706195e-4
23,35,water withdrawals,Manufacturing,2.3957337871215276e-4
23,35,water withdrawals,Mining,2.416003428158213e-4
23,35,water withdrawals,Municipal,2.3911957061677054e-4
23,37,water consumption,Electricity,0.00919847177598368
23,37,water consumption,Livestock,0.0062032884902840065
23,37,water consumption,Manufacturing,0.009204466023424817
23,37,water consumption,Mining,0.009219044272277526
23,37,water consumption,Municipal,0.009191126498825081
23,37,water withdrawals,Electricity,0.009188203741792845
23,37,water withdrawals,Livestock,0.0062032884902840065
23,37,water withdrawals,Manufacturing,0.009204483888599945
23,37,water withdrawals,Mining,0.009220986756060652
23,37,water withdrawals,Municipal,0.0091980926998653
23,38,water consumption,Electricity,0.01874910697047977
23,38,water consumption,Livestock,0.029716824447766153
23,38,water consumption,Manufacturing,0.018724780364284373
23,38,water consumption,Mining,0.018870031059595255
23,38,water consumption,Municipal,0.01868563357063711
23,38,water withdrawals,Electricity,0.01877172201164055
23,38,water withdrawals,Livestock,0.029716824447766153
23,38,water withdrawals,Manufacturing,0.018731410177809462
23,38,water withdrawals,Mining,0.018879978752561078
23,38,water withdrawals,Municipal,0.018697134566776116
23,39,water consumption,Electricity,0.02218996692233956
23,39,water consumption,Livestock,0.03280186015612025
23,39,water consumption,Manufacturing,0.02215963081638714
23,39,water consumption,Mining,0.02233472250438806
23,39,water consumption,Municipal,0.022116878724975184
23,39,water withdrawals,Electricity,0.02221672660771633
23,39,water withdrawals,Livestock,0.03280186015612025
23,39,water withdrawals,Manufacturing,0.022168065603357545
23,39,water withdrawals,Mining,0.022346078820856416
23,39,water withdrawals,Municipal,0.02212875238705869
23,42,water consumption,Electricity,3.6654367973750824e-4
23,42,water consumption,Livestock,0.002391629297458894
23,42,water consumption,Manufacturing,3.8045365509184275e-4
23,42,water consumption,Mining,3.3310821075134203e-4
23,42,water consumption,Municipal,3.88196647155345e-4
23,42,water withdrawals,Electricity,3.475960509028004e-4
23,42,water withdrawals,Livestock,0.002391629297458894
23,42,water withdrawals,Manufacturing,3.8025799728218517e-4
23,42,water withdrawals,Mining,3.3087529628125187e-4
23,42,water withdrawals,Municipal,3.889547969988426e-4
23,43,water consumption,Electricity,0.0584627990291182
23,43,water consumption,Livestock,0.04474339810662681
23,43,water consumption,Manufacturing,0.05949523490769961
23,43,water consumption,Mining,0.05575535947317656
23,43,water consumption,Municipal,0.06009436331944017
23,43,water withdrawals,Electricity,0.05695449336669303
23,43,water withdrawals,Livestock,0.04474339810662681
23,43,water withdrawals,Manufacturing,0.059501644010581216
23,43,water withdrawals,Mining,0.055763367808344524
23,43,water withdrawals,Municipal,0.060128455123597505
23,45,water consumption,Electricity,0.022033313863887464
23,45,water consumption,Livestock,0.052370868626474006
23,45,water consumption,Manufacturing,0.022005295843095168
23,45,water consumption,Mining,0.02217731972348358
23,45,water consumption,Municipal,0.02196192628178292
23,45,water withdrawals,Electricity,0.02206028645248308
23,45,water withdrawals,Livestock,0.052370868626474006
23,45,water withdrawals,Manufacturing,0.022012565738140154
23,45,water withdrawals,Mining,0.02218817374691443
23,45,water withdrawals,Municipal,0.021972749244731173
23,47,water consumption,Electricity,0.019435687953226827
23,47,water consumption,Livestock,0.03445025743232021
23,47,water consumption,Manufacturing,0.019411212076891116
23,47,water consumption,Mining,0.01956187118961727
23,47,water consumption,Municipal,0.019370686477381837
23,47,water withdrawals,Electricity,0.019460741729993125
23,47,water withdrawals,Livestock,0.03445025743232021
23,47,water withdrawals,Manufacturing,0.019418693083255185
23,47,water withdrawals,Mining,0.01957241761037732
23,47,water withdrawals,Municipal,0.019383503261924912
23,48,water consumption,Electricity,0.06855682452011998
23,48,water consumption,Livestock,0.05234180368709517
23,48,water consumption,Manufacturing,0.06860369022099512
23,48,water consumption,Mining,0.06887652849996981
23,48,water consumption,Municipal,0.06846668848687036
23,48,water withdrawals,Electricity,0.06853820852617333
23,48,water withdrawals,Livestock,0.05234180368709517
23,48,water withdrawals,Manufacturing,0.06857447696759122
23,48,water withdrawals,Mining,0.06883210505876525
23,48,water withdrawals,Municipal,0.06851862605309644
23,53,water consumption,Electricity,0.06417788199557639
23,53,water consumption,Livestock,0.13623982727121745
23,53,water consumption,Manufacturing,0.06409028954856125
23,53,water consumption,Mining,0.06459004811766406
23,53,water consumption,Municipal,0.0639600190074997
23,53,water withdrawals,Electricity,0.06425607834076807
23,53,water withdrawals,Livestock,0.13623982727121745
23,53,water withdrawals,Manufacturing,0.06411689446413253
23,53,water withdrawals,Mining,0.06462613881362515
23,53,water withdrawals,Municipal,0.06400130458944096
23,56,water consumption,Electricity,0.16168125447279666
23,56,water consumption,Livestock,0.16356917455572165
23,56,water consumption,Manufacturing,0.16152859818082135
23,56,water consumption,Mining,0.16282219525631944
23,56,water consumption,Municipal,0.16115434676943186
23,56,water withdrawals,Electricity,0.16189190508516038
23,56,water withdrawals,Livestock,0.16356917455572165
23,56,water withdrawals,Manufacturing,0.16153195913689986
23,56,water withdrawals,Mining,0.16284309480553685
23,56,water withdrawals,Municipal,0.16125564928447664
23,70,water consumption,Electricity,9.12993606291089e-4
23,70,water consumption,Livestock,6.767978741072911e-4
23,70,water consumption,Manufacturing,9.116530980502646e-4
23,70,water consumption,Mining,9.18792976907548e-4
23,70,water consumption,Municipal,9.101417189608508e-4
23,70,water withdrawals,Electricity,9.140453932745083e-4
23,70,water withdrawals,Livestock,6.767978741072912e-4
23,70,water withdrawals,Manufacturing,9.120410375105182e-4
23,70,water withdrawals,Mining,9.195320206939341e-4
23,70,water withdrawals,Municipal,9.104445683376504e-4
23,76,water consumption,Electricity,1.6216039253829663e-4
23,76,water consumption,Livestock,4.3182195648563363e-4
23,76,water consumption,Manufacturing,1.6151334414276342e-4
23,76,water consumption,Mining,1.6289357558719474e-4
23,76,water consumption,Municipal,1.6147675658982838e-4
23,76,water withdrawals,Electricity,1.6226788783356799e-4
23,76,water withdrawals,Livestock,4.3182195648563363e-4
23,76,water withdrawals,Manufacturing,1.6188367068332497e-4
23,76,water withdrawals,Mining,1.6292679007441066e-4
23,76,water withdrawals,Municipal,1.6164452886298833e-4
24,194,water consumption,Electricity,0.28737271812940846
24,194,water consumption,Livestock,0.39631275879469935
24,194,water consumption,Manufacturing,0.28740479007983466
24,194,water consumption,Mining,0.2874938982719906
24,194,water consumption,Municipal,0.28731858581668634
24,194,water withdrawals,Electricity,0.2873705865787125
24,194,water withdrawals,Livestock,0.39631275879469935
24,194,water withdrawals,Manufacturing,0.2873330544850216
24,194,water withdrawals,Mining,0.2873531756893453
24,194,water withdrawals,Municipal,0.2873613717449546
24,198,water consumption,Electricity,0.1965054593979871
24,198,water consumption,Livestock,0.42687386372277253
24,198,water consumption,Manufacturing,0.19646994116568609
24,198,water consumption,Mining,0.1964268280777116
24,198,water consumption,Municipal,0.19651158673229363
24,198,water withdrawals,Electricity,0.19650076609881484
24,198,water withdrawals,Livestock,0.42687386372277253
24,198,water withdrawals,Manufacturing,0.1964985897283913
24,198,water withdrawals,Mining,0.19649763772031084
24,198,water withdrawals,Municipal,0.1964981212520992
24,199,water consumption,Electricity,0.42967204170309553
24,199,water consumption,Livestock,0.16001548447750255
24,199,water consumption,Manufacturing,0.4296571609526826
24,199,water consumption,Mining,0.4296202284486967
24,199,water consumption,Municipal,0.4297385207630398
24,199,water withdrawals,Electricity,0.4296835844832771
24,199,water withdrawals,Livestock,0.16001548447750255
24,199,water withdrawals,Manufacturing,0.42972687031540424
24,199,water withdrawals,Mining,0.4297028406859537
24,199,water withdrawals,Municipal,0.42969688535362954
24,204,water consumption,Electricity,0.08644978076950888
24,204,water consumption,Livestock,0.016797893005025544
24,204,water consumption,Manufacturing,0.08646810780179671
24,204,water consumption,Mining,0.08645904520160111
24,204,water consumption,Municipal,0.08643130668798026
24,204,water withdrawals,Electricity,0.08644506283919562
24,204,water withdrawals,Livestock,0.016797893005025544
24,204,water withdrawals,Manufacturing,0.08644148547118281
24,204,water withdrawals,Mining,0.08644634590439014
24,204,water withdrawals,Municipal,0.08644362164931663
25,143,water consumption,Electricity,0.707498692917461
25,143,water consumption,Livestock,0.4003323156728717
25,143,water consumption,Manufacturing,0.7075250331064284
25,143,water consumption,Mining,0.7076220885013714
25,143,water consumption,Municipal,0.7074987308477255
25,143,water withdrawals,Electricity,0.7075091853816553
25,143,water withdrawals,Livestock,0.4003323156728717
25,143,water withdrawals,Manufacturing,0.7075161717714908
25,143,water withdrawals,Mining,0.7074770550678372
25,143,water withdrawals,Municipal,0.707503766163984
25,156,water consumption,Electricity,0.25011662520970535
25,156,water consumption,Livestock,0.5694958528084727
25,156,water consumption,Manufacturing,0.25000580814534307
25,156,water consumption,Mining,0.2500716361701256
25,156,water consumption,Municipal,0.2501064725062435
25,156,water withdrawals,Electricity,0.250090223275431
25,156,water withdrawals,Livestock,0.5694958528084727
25,156,water withdrawals,Manufacturing,0.25008806796040844
25,156,water withdrawals,Mining,0.2501745810055866
25,156,water withdrawals,Municipal,0.2500985344554078
25,161,water consumption,Electricity,0.04238468187283363
25,161,water consumption,Livestock,0.030171831518655608
25,161,water consumption,Manufacturing,0.04246915874822852
25,161,water consumption,Mining,0.04230627532850301
25,161,water consumption,Municipal,0.04239479664603087
25,161,water withdrawals,Electricity,0.04240059134291367
25,161,water withdrawals,Livestock,0.030171831518655608
25,161,water withdrawals,Manufacturing,0.04239576026810069
25,161,water withdrawals,Mining,0.04234836392657622
25,161,water withdrawals,Municipal,0.04239769938060828
26,156,water consumption,Electricity,0.27991043216178113
26,156,water consumption,Livestock,0.26367175166217105
26,156,water consumption,Manufacturing,0.2799602267715525
26,156,water consumption,Mining,0.27985649109425537
26,156,water consumption,Municipal,0.279903040054196
26,156,water withdrawals,Electricity,0.27988932007795925
26,156,water withdrawals,Livestock,0.26367175166217105
26,156,water withdrawals,Manufacturing,0.2799074997215629
26,156,water withdrawals,Mining,0.2799672882614357
26,156,water withdrawals,Municipal,0.2799118140551227
26,157,water consumption,Electricity,0.11860264449953818
26,157,water consumption,Livestock,0.08277927631282193
26,157,water consumption,Manufacturing,0.1185939842991973
26,157,water consumption,Mining,0.11857847083915984
26,157,water consumption,Municipal,0.11860539513177332
26,157,water withdrawals,Electricity,0.11860718008601936
26,157,water withdrawals,Livestock,0.08277927631282193
26,157,water withdrawals,Manufacturing,0.11860287562231349
26,157,water withdrawals,Mining,0.11859081273605716
26,157,water withdrawals,Municipal,0.11860411274273897
26,169,water consumption,Electricity,0.06939562977006465
26,169,water consumption,Livestock,0.0820462972151305
26,169,water consumption,Manufacturing,0.06937461409543971
26,169,water consumption,Mining,0.06944503298162351
26,169,water consumption,Municipal,0.06938681420009221
26,169,water withdrawals,Electricity,0.06939183829384213
26,169,water withdrawals,Livestock,0.0820462972151305
26,169,water withdrawals,Manufacturing,0.069393502275113
26,169,water withdrawals,Mining,0.06939407960573746
26,169,water withdrawals,Municipal,0.06939102272283859
26,180,water consumption,Electricity,0.21983010062709635
26,180,water consumption,Livestock,0.04755342853792096
26,180,water consumption,Manufacturing,0.21978718115262177
26,180,water consumption,Mining,0.21981157393674874
26,180,water consumption,Municipal,0.21983821190993685
26,180,water withdrawals,Electricity,0.21984388637521757
26,180,water withdrawals,Livestock,0.04755342853792096
26,180,water withdrawals,Manufacturing,0.2198355849518102
26,180,water withdrawals,Mining,0.21981857897625176
26,180,water withdrawals,Municipal,0.21983546427688824
26,195,water consumption,Electricity,0.004218924699820136
26,195,water consumption,Livestock,0.046101002264341585
26,195,water consumption,Manufacturing,0.004209867930428925
26,195,water consumption,Mining,0.004216280350862325
26,195,water consumption,Municipal,0.004219945239506592
26,195,water withdrawals,Electricity,0.004220666406001991
26,195,water withdrawals,Livestock,0.046101002264341585
26,195,water withdrawals,Manufacturing,0.004220405910074793
26,195,water withdrawals,Mining,0.0042202446924128134
26,195,water withdrawals,Municipal,0.0042199185775789174
26,200,water consumption,Electricity,0.028690875504350784
26,200,water consumption,Livestock,0.014885113983887992
26,200,water consumption,Manufacturing,0.028691252295380373
26,200,water consumption,Mining,0.028680593810472197
26,200,water consumption,Municipal,0.028688100413055955
26,200,water withdrawals,Electricity,0.028692126250758912
26,200,water withdrawals,Livestock,0.014885113983887992
26,200,water withdrawals,Manufacturing,0.028692196069168605
26,200,water withdrawals,Mining,0.02870455059021015
26,200,water withdrawals,Municipal,0.028689957467840744
26,206,water consumption,Electricity,0.14551978513441252
26,206,water consumption,Livestock,0.44408384378749466
26,206,water consumption,Manufacturing,0.1455451578500004
26,206,water consumption,Mining,0.14556407757390852
26,206,water consumption,Municipal,0.14553048051862516
26,206,water withdrawals,Electricity,0.1455169303207301
26,206,water withdrawals,Livestock,0.44408384378749466
26,206,water withdrawals,Manufacturing,0.14551845512913292
26,206,water withdrawals,Mining,0.14550052188135537
26,206,water withdrawals,Municipal,0.14551773473979943
26,207,water consumption,Electricity,0.13131896845073163
26,207,water consumption,Livestock,0.015877454916147192
26,207,water consumption,Manufacturing,0.13132783243923757
26,207,water consumption,Mining,0.13134031103012841
26,207,water consumption,Municipal,0.13131580433003076
26,207,water withdrawals,Electricity,0.13132471438831483
26,207,water withdrawals,Livestock,0.015877454916147192
26,207,water withdrawals,Manufacturing,0.13131789760942308
26,207,water withdrawals,Mining,0.13129458857456447
26,207,water withdrawals,Municipal,0.13131771653031227
26,215,water consumption,Electricity,0.00251263915220456
26,215,water consumption,Livestock,0.003001831320084078
26,215,water consumption,Manufacturing,0.0025098831661414358
26,215,water consumption,Mining,0.002507168382841081
26,215,water consumption,Municipal,0.002512208202783188
26,215,water withdrawals,Electricity,0.00251333780115588
26,215,water withdrawals,Livestock,0.003001831320084078
26,215,water withdrawals,Manufacturing,0.0025115827114009608
26,215,water withdrawals,Mining,0.002509334681975186
26,215,water withdrawals,Municipal,0.002512258886880065
27,52,water consumption,Electricity,0.019476056556943084
27,52,water consumption,Livestock,0.014115739922895472
27,52,water consumption,Manufacturing,0.019869485011128476
27,52,water consumption,Mining,0.01992359481267024
27,52,water consumption,Municipal,0.018771483709543534
27,52,water withdrawals,Electricity,0.01724461247923505
27,52,water withdrawals,Livestock,0.014115739922895472
27,52,water withdrawals,Manufacturing,0.019534166221635035
27,52,water withdrawals,Mining,0.019857489624931484
27,52,water withdrawals,Municipal,0.01877227820018289
27,58,water consumption,Electricity,0.040342479393436013
27,58,water consumption,Livestock,0.03507944260284933
27,58,water consumption,Manufacturing,0.0411636238392072
27,58,water consumption,Mining,0.04113203021945078
27,58,water consumption,Municipal,0.03887951231897118
27,58,water withdrawals,Electricity,0.035713243915421085
27,58,water withdrawals,Livestock,0.03507944260284933
27,58,water withdrawals,Manufacturing,0.04046033865502902
27,58,water withdrawals,Mining,0.041129642680030276
27,58,water withdrawals,Municipal,0.038880782328314344
27,89,water consumption,Electricity,0.026438816597937644
27,89,water consumption,Livestock,0.04710442363846082
27,89,water consumption,Manufacturing,0.026990144839804726
27,89,water consumption,Mining,0.027015914892159047
27,89,water consumption,Municipal,0.025482491393361208
27,89,water withdrawals,Electricity,0.02340827339832895
27,89,water withdrawals,Livestock,0.04710442363846082
27,89,water withdrawals,Manufacturing,0.026517580783986982
27,89,water withdrawals,Mining,0.026962127737321536
27,89,water withdrawals,Municipal,0.025482054894121853
27,90,water consumption,Electricity,0.008136982043024854
27,90,water consumption,Livestock,0.004046428979663941
27,90,water consumption,Manufacturing,0.008660120912926514
27,90,water consumption,Mining,0.00882257207955733
27,90,water consumption,Municipal,0.007917318385780003
27,90,water withdrawals,Electricity,0.007221749729605839
27,90,water withdrawals,Livestock,0.004046428979663941
27,90,water withdrawals,Manufacturing,0.00851606567050649
27,90,water withdrawals,Mining,0.008806410356797953
27,90,water withdrawals,Municipal,0.007918227665869856
27,97,water consumption,Electricity,0.04153248721348741
27,97,water consumption,Livestock,0.021454178919913126
27,97,water consumption,Manufacturing,0.04237692791408241
27,97,water consumption,Mining,0.04226268994226784
27,97,water consumption,Municipal,0.04002794115519048
27,97,water withdrawals,Electricity,0.03677209039783457
27,97,water withdrawals,Livestock,0.021454178919913126
27,97,water withdrawals,Manufacturing,0.041657367712127066
27,97,water withdrawals,Mining,0.042361600501135376
27,97,water withdrawals,Municipal,0.04003084787550263
27,102,water consumption,Electricity,0.0037084529412621855
27,102,water consumption,Livestock,4.3644072199765157e-4
27,102,water consumption,Manufacturing,0.003788639820900663
27,102,water consumption,Mining,0.00378599695064499
27,102,water consumption,Municipal,0.003574862958105368
27,102,water withdrawals,Electricity,0.003283750021309521
27,102,water withdrawals,Livestock,4.3644072199765157e-4
27,102,water withdrawals,Manufacturing,0.003719696440858821
27,102,water withdrawals,Mining,0.0037741758671991235
27,102,water withdrawals,Municipal,0.003574697648531566
27,110,water consumption,Electricity,0.7067444300348259
27,110,water consumption,Livestock,0.8199432627061403
27,110,water consumption,Manufacturing,0.7002590991282476
27,110,water consumption,Mining,0.7003409110376373
27,110,water consumption,Municipal,0.7172826042629994
27,110,water withdrawals,Electricity,0.7403488700270677
27,110,water withdrawals,Livestock,0.8199432627061403
27,110,water withdrawals,Manufacturing,0.7055060929501143
27,110,water withdrawals,Mining,0.700425443061102
27,110,water withdrawals,Municipal,0.7172783115880973
27,116,water consumption,Electricity,0.06477528280900131
27,116,water consumption,Livestock,0.016329117870169278
27,116,water consumption,Manufacturing,0.06615507852556159
27,116,water consumption,Mining,0.06607506895311188
27,116,water consumption,Municipal,0.06243151194010804
27,116,water withdrawals,Electricity,0.05734894390007823
27,116,water withdrawals,Livestock,0.016329117870169278
27,116,water withdrawals,Manufacturing,0.06497312788403709
27,116,water withdrawals,Mining,0.0660767885574087
27,116,water withdrawals,Municipal,0.062431934826587564
27,154,water consumption,Electricity,0.08884501241008158
27,154,water consumption,Livestock,0.04149096463791008
27,154,water consumption,Manufacturing,0.09073688000814088
27,154,water consumption,Mining,0.09064122111250064
27,154,water consumption,Municipal,0.08563227387594073
27,154,water withdrawals,Electricity,0.0786584661311189
27,154,water withdrawals,Livestock,0.04149096463791008
27,154,water withdrawals,Manufacturing,0.0891155636817051
27,154,water withdrawals,Mining,0.09060632161407357
27,154,water withdrawals,Municipal,0.08563086497279213
28,65,water consumption,Electricity,1
28,65,water consumption,Livestock,1
28,65,water consumption,Manufacturing,1
28,65,water consumption,Mining,1
28,65,water consumption,Municipal,1
28,65,water withdrawals,Electricity,1
28,65,water withdrawals,Livestock,1
28,65,water withdrawals,Manufacturing,1
28,65,water withdrawals,Mining,1
28,65,water withdrawals,Municipal,1
29,37,water consumption,Electricity,0.003992168188321581
29,37,water consumption,Livestock,0.0022278418846156133
29,37,water consumption,Manufacturing,0.003429213612911967
29,37,water consumption,Mining,0.0033263271563277346
29,37,water consumption,Municipal,0.00238747676831674
29,37,water withdrawals,Electricity,0.005634543734980623
29,37,water withdrawals,Livestock,0.0022278418846156133
29,37,water withdrawals,Manufacturing,0.0034295266838903
29,37,water withdrawals,Mining,0.003328662042382417
29,37,water withdrawals,Municipal,0.0023875996917935016
29,65,water consumption,Electricity,0.11965783626031545
29,65,water consumption,Livestock,0.017020711998463285
29,65,water consumption,Manufacturing,0.1964934958212012
29,65,water consumption,Mining,0.05557376733064656
29,65,water consumption,Municipal,0.11261256045200357
29,65,water withdrawals,Electricity,0.13396954562587268
29,65,water withdrawals,Livestock,0.017020711998463285
29,65,water withdrawals,Manufacturing,0.19650260999587665
29,65,water withdrawals,Mining,0.055547231452183904
29,65,water withdrawals,Municipal,0.11261316510633551
29,66,water consumption,Electricity,0.013952694133270112
29,66,water consumption,Livestock,0.006198351198974995
29,66,water consumption,Manufacturing,0.011986700692283603
29,66,water consumption,Mining,0.011618041227173683
29,66,water consumption,Municipal,0.008345209372572925
29,66,water withdrawals,Electricity,0.019691705937023546
29,66,water withdrawals,Livestock,0.006198351198974995
29,66,water withdrawals,Manufacturing,0.011985461095794426
29,66,water withdrawals,Mining,0.011631220675897606
29,66,water withdrawals,Municipal,0.008344390741797004
29,108,water consumption,Electricity,0.01240755262516558
29,108,water consumption,Livestock,0.010446103058975429
29,108,water consumption,Manufacturing,0.010657436218625693
29,108,water consumption,Mining,0.010345359532578723
29,108,water consumption,Municipal,0.007420077633316984
29,108,water withdrawals,Electricity,0.01751060441216539
29,108,water withdrawals,Livestock,0.010446103058975429
29,108,water withdrawals,Manufacturing,0.010657998520835934
29,108,water withdrawals,Mining,0.010347350144104917
29,108,water withdrawals,Municipal,0.007420343058420571
29,109,water consumption,Electricity,0.14271172334672344
29,109,water consumption,Livestock,0.0983498127622665
29,109,water consumption,Manufacturing,0.12279094456622891
29,109,water consumption,Mining,0.11995989124356429
29,109,water consumption,Municipal,0.08695411230776738
29,109,water withdrawals,Electricity,0.1997265285549872
29,109,water withdrawals,Livestock,0.0983498127622665
29,109,water withdrawals,Manufacturing,0.12279788816023494
29,109,water withdrawals,Mining,0.11995522611692332
29,109,water withdrawals,Municipal,0.08695591760765425
29,110,water consumption,Electricity,4.979157721037852e-4
29,110,water consumption,Livestock,8.693534109744482e-4
29,110,water consumption,Manufacturing,4.7529256033883473e-4
29,110,water consumption,Mining,6.26699319308124e-4
29,110,water consumption,Municipal,6.625217015145361e-4
29,110,water withdrawals,Electricity,3.21671888381365e-4
29,110,water withdrawals,Livestock,8.693534109744481e-4
29,110,water withdrawals,Manufacturing,4.753710837581496e-4
29,110,water withdrawals,Mining,6.287146311296005e-4
29,110,water withdrawals,Municipal,6.627297432136674e-4
29,112,water consumption,Electricity,0.004644819161523102
29,112,water consumption,Livestock,0.002219920669025869
29,112,water consumption,Manufacturing,0.003990014414246339
29,112,water consumption,Mining,0.003875894251721013
29,112,water consumption,Municipal,0.002777876572455143
29,112,water withdrawals,Electricity,0.006555008598682228
29,112,water withdrawals,Livestock,0.002219920669025869
29,112,water withdrawals,Manufacturing,0.00398983868230116
29,112,water withdrawals,Mining,0.003875114946074499
29,112,water withdrawals,Municipal,0.0027777468046448262
29,116,water consumption,Electricity,0.0062269865927474495
29,116,water consumption,Livestock,0.0244270485748743
29,116,water consumption,Manufacturing,0.0059511514739621855
29,116,water consumption,Mining,0.007857845311324939
29,116,water consumption,Municipal,0.008291860246795539
29,116,water withdrawals,Electricity,0.004024296547249963
29,116,water withdrawals,Livestock,0.0244270485748743
29,116,water withdrawals,Manufacturing,0.005947354217174844
29,116,water withdrawals,Mining,0.007855994970282951
29,116,water withdrawals,Municipal,0.00829161252324772
29,119,water consumption,Electricity,0.1442148653002443
29,119,water consumption,Livestock,0.11045343018339594
29,119,water consumption,Manufacturing,0.13774489227072131
29,119,water consumption,Mining,0.1819259916311537
29,119,water consumption,Municipal,0.1920390697566701
29,119,water withdrawals,Electricity,0.09320405210933573
29,119,water withdrawals,Livestock,0.11045343018339594
29,119,water withdrawals,Manufacturing,0.13774570090932975
29,119,water withdrawals,Mining,0.18191887230923356
29,119,water withdrawals,Municipal,0.19204181087042602
29,125,water consumption,Electricity,0.15339950473683134
29,125,water consumption,Livestock,0.23704237652310123
29,125,water consumption,Manufacturing,0.13821685334115122
29,125,water consumption,Mining,0.1566651882990416
29,125,water consumption,Municipal,0.14096162419552416
29,125,water withdrawals,Electricity,0.16515649098255283
29,125,water withdrawals,Livestock,0.23704237652310123
29,125,water withdrawals,Manufacturing,0.13821734651437506
29,125,water withdrawals,Mining,0.1566263290410339
29,125,water withdrawals,Municipal,0.14095798470689647
29,126,water consumption,Electricity,0.1238522654615005
29,126,water consumption,Livestock,0.0826776877179572
29,126,water consumption,Manufacturing,0.10696414650560022
29,126,water consumption,Mining,0.10584469426714745
29,126,water consumption,Municipal,0.07850220468363968
29,126,water withdrawals,Electricity,0.17016682009845224
29,126,water withdrawals,Livestock,0.0826776877179572
29,126,water withdrawals,Manufacturing,0.10696937224342515
29,126,water withdrawals,Mining,0.10587671904975954
29,126,water withdrawals,Municipal,0.07850185338462484
29,127,water consumption,Electricity,0.025767831988518647
29,127,water consumption,Livestock,0.06020717939374976
29,127,water consumption,Manufacturing,0.024566406588354447
29,127,water consumption,Mining,0.032289477236352414
29,127,water consumption,Municipal,0.03393914229493879
29,127,water withdrawals,Electricity,0.017044457043399908
29,127,water withdrawals,Livestock,0.06020717939374976
29,127,water withdrawals,Manufacturing,0.0245619321345935
29,127,water withdrawals,Mining,0.032284790100388684
29,127,water withdrawals,Municipal,0.033938453049257286
29,137,water consumption,Electricity,0.05497244331856164
29,137,water consumption,Livestock,0.18500593101017282
29,137,water consumption,Manufacturing,0.05251649642753232
29,137,water consumption,Mining,0.06930330318748916
29,137,water consumption,Municipal,0.07319830903949243
29,137,water withdrawals,Electricity,0.03552536280901613
29,137,water withdrawals,Livestock,0.18500593101017282
29,137,water withdrawals,Manufacturing,0.0525016813085431
29,137,water withdrawals,Mining,0.06932900871680518
29,137,water withdrawals,Municipal,0.07319818564152268
29,138,water consumption,Electricity,0.019227506613548283
29,138,water consumption,Livestock,0.025197386790976942
29,138,water consumption,Manufacturing,0.018364282874587173
29,138,water consumption,Mining,0.024258084421219073
29,138,water consumption,Municipal,0.025602204104656922
29,138,water withdrawals,Electricity,0.012425772261085318
29,138,water withdrawals,Livestock,0.025197386790976942
29,138,water withdrawals,Manufacturing,0.018363927709618907
29,138,water withdrawals,Mining,0.02425545791871954
29,138,water withdrawals,Municipal,0.02560281102624472
29,139,water consumption,Electricity,0.07940457894617593
29,139,water consumption,Livestock,0.048162971089543406
29,139,water consumption,Manufacturing,0.07584025727986068
29,139,water consumption,Mining,0.10015619275342756
29,139,water consumption,Municipal,0.10573631305432432
29,139,water withdrawals,Electricity,0.051317237573441185
29,139,water withdrawals,Livestock,0.048162971089543406
29,139,water withdrawals,Manufacturing,0.07584150740617719
29,139,water withdrawals,Mining,0.10016246691168908
29,139,water withdrawals,Municipal,0.10573644341708946
